ship_id,is_old,tier,type_id,nation_id,rarity_id,premium,special,index,default,zh_cn,zh_sg,zh_tw,en_short,en_full,ja,ru
3552523472,0,9,2,8,3,1,0,PZSB708,Xuan_Wu,毒龟,玄武,玄武,Xuan Wu,Xuan Wu,Xuan Wu,Xuan Wu
3763221872,0,7,4,11,3,1,0,PUSD507,Haida,海达,海达人,Haida,Haida,Haida,Haida,Haida
4185896944,0,4,1,1,1,0,0,PASA104,Langley,兰利,兰利,Langley,Langley,Langley,Langley,Langley
3762206160,0,8,3,5,2,1,0,PRSC508,Kutuzov_1952,米哈伊尔·库图佐夫,米哈伊尔·库图佐夫,Kutuzov,Kutuzov,Mikhail Kutuzov,Kutuzov,Кутузов
4293866960,0,4,2,5,4,1,0,PRSB001,Nikolay_I,沙皇尼古拉一世,沙皇尼古拉一世,Nikolai I,Nikolai I,Imperator Nikolai I,Nikolai I,Николай I
3543020848,0,7,4,9,2,1,0,PWSD717,Stord_1943,斯图尔 '43,斯托德 43,Stord '43,Stord '43,Stord '43,Stord '43,Stord '43
4179015472,1,10,5,3,1,0,1,PGSS110,U_2501,U-2501 (旧),U-2501 (old),U-2501 (old),U-2501 (old),U-2501 (< 04.10.2022),U-2501 (old),U-2501 (old)
4285511376,1,6,1,2,1,0,1,PJSA009,Ryujo_1933,枭,龙骧（旧）,Ryūjō (old),Ryūjō (old),Ryūjō (< 23.01.2019),龍驤 (old),Ryūjō (old)
3550360912,0,10,4,12,3,0,1,PVSD710,La_Pampa,拉潘帕,拉潘帕,La Pampa,La Pampa,La Pampa,La Pampa,La Pampa
3763222256,0,7,4,7,2,1,0,PISD507,FR25,FR25,FR25,FR25,FR25,FR25,FR25,FR25
4181636304,0,8,3,8,1,0,0,PZSC108,Harbin,会海,哈尔滨,Harbin,Harbin,Harbin,Harbin,Harbin
3762239472,0,8,2,1,2,1,0,PASB508,Alabama,阿拉巴马,阿拉巴马,Alabama,Alabama,Alabama,Alabama,Alabama
3543053520,0,7,3,8,,1,0,PZSC717,Lanzhou,皋海,兰州,Lanzhou,Lanzhou,Lanzhou,Lanzhou,Lanzhou
4185831376,0,4,3,4,1,0,0,PBSC104,Danae,达娜厄,达娜厄,Danae,Danae,Danae,Danae,Danae
4180621264,0,9,2,4,1,0,0,PBSB109,Lion,狮级,狮,Lion,Lion,Lion,Lion,Lion
3541972688,0,8,4,2,3,1,0,PJSD718,AZUR_Yukikaze,AL 莲,AL 雪风,AL Yukikaze,AL Yukikaze,AL Yukikaze,AL 雪風,AL Yukikaze
4188976336,0,1,3,8,1,0,0,PZSC101,Cheng_An,津安,成安,成安,Chengan,Chengan,Chengan,Chengan
3549870064,0,10,5,1,3,0,1,PASS710,Archerfish,射水鱼,射水鱼,Archerfish,Archerfish,Archerfish,Archerfish,Archerfish
4076778960,0,8,3,5,1,0,0,PRSC208,Tallin,塔林,塔林,Tallinn,Tallinn,Tallinn,Tallinn,Таллин
4181603632,0,8,4,9,1,0,0,PWSD108,Oland,厄兰,厄兰,Öland,Öland,Öland,Öland,Öland
4069438928,0,5,3,5,1,0,0,PRSC215,Kotovsky,科托夫斯基,科托夫斯基,Kotovsky,Kotovsky,Kotovsky,Kotovsky,Котовский
4180587856,0,9,3,12,1,0,0,PVSC109,Santander,桑坦德,桑坦德,Santander,Santander,Santander,Santander,Santander
3760109296,0,10,3,7,2,0,1,PISC510,Napoli,那不勒斯,那不勒斯,Napoli,Napoli,Napoli,Napoli,Napoli
4075730640,0,9,3,2,1,0,0,PJSC209,Takahashi,狒,高梁,Takahashi,Takahashi,Takahashi,高梁,Takahashi
3555603760,0,5,4,9,3,1,0,PWSD705,Kalmar,卡尔马,卡尔马,Kalmar,Kalmar,Kalmar,Kalmar,Kalmar
3729733616,0,9,2,1,3,1,0,PASB539,Illinois,伊利诺伊,伊利诺伊,Illinois,Illinois,Illinois,Illinois,Illinois
4186847056,0,3,4,6,1,0,0,PFSD103,Fusilier,燧发枪兵,燧发枪兵,Fusilier,Fusilier,Fusilier,Fusilier,Fusilier
4181636944,0,8,3,6,1,0,0,PFSC108,Charles_Martel,查理·马特,查理-马特,Charles Martel,Charles Martel,Charles Martel,Charles Martel,Charles Martel
4187928528,0,2,3,4,1,0,0,PBSC102,Weymouth,韦茅斯,韦茅斯,Weymouth,Weymouth,Weymouth,Weymouth,Weymouth
4183209424,0,6,5,5,1,0,0,PRSS106,S_1,S-1,S-1,S-1,S-1,S-1,S-1,С-1
4081006544,0,4,2,4,1,0,0,PBSB204,Queen_Mary,玛丽王后,玛丽女王,Queen Mary,Queen Mary,Queen Mary,Queen Mary,Queen Mary
3319740208,0,10,2,3,,0,1,PGSB930,Pinata_Schliefen,泥头车,冯·祖克霍夫,Von Zuckerhoff,Von Zuckerhoff,Von Zuckerhoff,Von Zuckerhoff,Von Zuckerhoff
3762206032,0,8,3,12,3,1,0,PVSC508,Almirante_Grau,格劳海军上将,格劳海军上将,Almte. Grau,Almte. Grau,Almirante Grau,Almte. Grau,Almte. Grau
3551410160,0,9,4,1,4,1,0,PASD709,Black,布莱克,布莱克,Black,Black,Black,Black,Black
3764270832,0,6,4,7,3,1,0,PISD506,Leone,狮子,狮子,Leone,Leone,Leone,Leone,Leone
3343791408,0,7,4,9,,1,0,PWSD907,Pirate_Grom,绯红风暴,猩红风暴,Scarlet Storm,Scarlet Storm,Scarlet Storm,Scarlet Storm,Scarlet Storm
4181112624,0,8,5,3,1,0,1,PGSS108,U190,U-190 (旧),U-190 (old),U-190 (old),U-190 (old),U-190 (< 04.10.2022),U-190 (old),U-190 (old)
4290688720,0,4,3,2,2,1,0,PJSC004,Yubari_1944,狐,夕张,Yūbari,Yūbari,Yūbari,夕張,Yūbari
4182652624,0,7,4,2,1,0,0,PJSD107,Akatsuki,蕾,晓,Akatsuki,Akatsuki,Akatsuki,暁,Akatsuki
4275976016,0,8,4,6,1,0,0,PFSD018,L_Aventurier,冒险家,冒险家,L'Aventurier,L'Aventurier,L'Aventurier,L'Aventurier,L'Aventurier
3764336624,0,6,2,1,2,1,0,PASB506,Arizona_1941,亚利桑那,亚利桑那,Arizona,Arizona,Arizona,Arizona,Arizona
3550361424,0,10,4,6,,0,1,PFSD710,Chateaurenault,雷诺堡,雷诺堡,Châteaurenault,Châteaurenault,Châteaurenault,Châteaurenault,Châteaurenault
3741267792,0,8,2,6,4,1,0,PFSB528,Champagne,香槟,香槟,Champagne,Champagne,Champagne,Champagne,Champagne
4183799760,0,6,1,4,1,0,0,PBSA106,Furious,暴怒,暴怒,Furious,Furious,Furious,Furious,Furious
4182718416,0,7,2,4,1,0,0,PBSB107,King_George_V,英王乔治五世,英王乔治五世,King George V,King George V,King George V,King George V,King George V
4180555504,0,9,4,7,1,0,0,PISD109,Adriatico,亚得里亚海,亚得里亚,Adriatico,Adriatico,Adriatico,Adriatico,Adriatico
3760142320,0,10,2,1,3,0,1,PASB510,Ohio,俄亥俄,俄亥俄,Ohio,Ohio,Ohio,Ohio,Ohio
3543053680,0,7,3,11,3,1,0,PUSC717,Gambia,冈比亚,冈比亚,Gambia,Gambia,Gambia,Gambia,Gambia
4279121744,0,5,4,6,1,0,0,PFSD015,L_Adroit,机敏,机敏,L'Adroit,L'Adroit,L'Adroit,L'Adroit,L'Adroit
3542037808,0,8,2,9,,1,0,PWSB718,Turgut_Reis,图尔古特·雷斯,图尔古特·雷伊斯,Turgut Reis,Turgut Reis,Turgut Reis,Turgut Reis,Turgut Reis
4181636848,0,8,3,7,1,0,0,PISC108,Amalfi,阿马尔菲,阿马尔菲,Amalfi,Amalfi,Amalfi,Amalfi,Amalfi
4078876656,0,6,3,1,1,0,0,PASC206,Dallas,达拉斯,达拉斯,Dallas,Dallas,Dallas,Dallas,Dallas
4292818736,0,8,2,3,2,1,0,PGSB002,Tirpiz_1942,提尔皮茨,提尔皮茨,Tirpitz,Tirpitz,Tirpitz,Tirpitz,Tirpitz
3531519984,0,8,3,1,1,0,0,PASC728,Protector,保卫者,保卫者,Protector,Protector,Protector,Protector,Protector
4284364496,1,9,4,2,1,0,1,PJSD010,Kagero_1943,萩(旧),阳炎 (old),Kagerō (old),Kagerō (old),Kagerō (< 01.12.2016),陽炎 (old),Kagerō (old)
4279154384,0,3,3,2,1,0,0,PJSC015,Tatsuta_1919,豺,天龙,Tenryū,Tenryū,Tenryū,天龍,Tenryū
4273911792,0,10,3,1,1,0,0,PASC020,Des_Moines_1948,得梅因,得梅因,Des Moines,Des Moines,Des Moines,Des Moines,Des Moines
3530504176,0,9,2,1,3,1,0,PASB729,Georgia,乔治亚,佐治亚,Georgia,Georgia,Georgia,Georgia,Georgia
4183734096,0,6,3,6,1,0,0,PFSC106,La_Galissonniere,拉·加利索尼埃,拉加利索尼埃,La Galissonnière,La Galissonnière,La Galissonnière,La Galissonnière,La Galissonnière
4178523984,0,11,2,6,2,0,0,PFSB111,Patrie,祖国,祖国,Patrie,Patrie,Patrie,Patrie,Patrie
4278105904,0,6,3,3,,0,0,PGSC016,Deutschland,德意志,德意志,Deutschland,Deutschland,Deutschland,Deutschland,Deutschland
4182685520,0,7,3,6,1,0,0,PFSC107,Algerie,阿尔及利亚,阿尔及利亚,Algérie,Algérie,Algérie,Algérie,Algérie
3550393552,0,10,3,8,2,0,1,PZSC710,Incheon,仁海,仁川,Incheon,Incheon,Incheon,Incheon,Incheon
4184782256,0,5,3,13,1,0,0,PSSC105,Galicia,加利西亚,加利西亚,Galicia,Galicia,Galicia,Galicia,Galicia
4076746032,0,8,4,9,1,0,0,PWSD208,Split,斯普利特,斯普利特,Split,Split,Split,Split,Split
4284429648,0,10,2,12,1,0,0,PVSB010,Libertad,自由,自由,Libertad,Libertad,Libertad,Libertad,Libertad
3750704336,0,9,2,8,3,1,0,PZSB519,Alsace_Wujing,悟净,悟净,Wujing,Wujing,Wujing,Wujing,Wujing
3699291600,0,7,3,5,2,1,0,PRSC568,Black_Lazo,拉佐 (黑),拉佐 B,Lazo B,Lazo B,Lazo B,Lazo B,Лазо B
3761190352,0,9,2,5,2,1,0,PRSB509,Navarin,纳瓦林,纳瓦林,Navarin,Navarin,Navarin,Navarin,Наварин
4183209776,1,6,5,3,1,0,1,PGSS106,U_69,U-69 (旧),U-69 (old),U-69 (old),U-69 (old),U-69 (< 04.10.2022),U-69 (old),U-69 (old)
4274992432,0,9,2,9,,0,0,PWSB019,Gustav_den_Store,古斯塔夫大帝,古斯塔夫大帝,Gustav den Store,Gustav den Store,Gustav den Store,Gustav den Store,Gustav den Store
3555669712,0,5,2,2,3,1,0,PJSB705,Kongou,ARP Kongō,ARP 金刚,ARP Kongō,ARP Kongō,ARP Kongō,ARP 金剛,ARP Kongō
4276008752,0,8,3,3,1,0,0,PGSC018,Knesebeck,克尼塞伯克,克尼塞伯克,Knesebeck,Knesebeck,Knesebeck,Knesebeck,Knesebeck
3751786448,0,6,1,4,2,1,0,PBSA518,Ark_Royal,皇家方舟,皇家方舟,Ark Royal,Ark Royal,Ark Royal,Ark Royal,Ark Royal
4076746544,0,8,4,3,1,0,0,PGSD208,Gustav_Julius_Maerker,G. J. 梅克尔,G.J.梅克尔,G. J. Maerker,G. J. Maerker,Gustav-Julius Maerker,G. J. Maerker,G. J. Maerker
4079924944,0,5,3,2,1,0,0,PJSC205,Agano,豼,阿贺野,Agano,Agano,Agano,阿賀野,Agano
3720263632,0,8,3,4,2,1,0,PBSC548,Nottingham,诺丁汉,诺丁汉,Nottingham,Nottingham,Nottingham,Nottingham,Nottingham
4184815568,0,5,2,4,1,0,0,PBSB105,Iron_Duke,铁公爵,铁公爵,Iron Duke,Iron Duke,Iron Duke,Iron Duke,Iron Duke
3764303664,0,6,3,3,3,1,0,PGSC506,Admiral_Graf_Spee,施佩伯爵,海军上将施佩伯爵,Graf Spee,Graf Spee,Admiral Graf Spee,Graf Spee,Graf Spee
3551475536,0,9,2,6,,1,0,PFSB709,Roussillon,鲁西永,鲁西永,Roussillon,Roussillon,Roussillon,Roussillon,Roussillon
3753817456,0,6,3,11,2,1,0,PUSC516,Mysore,迈索尔,迈索尔,Mysore,Mysore,Mysore,Mysore,Mysore
4182685456,0,7,3,10,1,0,0,PHSC107,Eendracht,团结,团结,Eendracht,Eendracht,Eendracht,Eendracht,Eendracht
4074649040,0,10,4,5,1,0,0,PRSD210,Grozovoy_pr_40N,雷暴,雷暴,Grozovoi,Grozovoi,Grozovoi,Grozovoi,Грозовой
4276041712,0,9,2,1,1,0,0,PASB018,Iowa_1944,依阿华,依阿华,Iowa,Iowa,Iowa,Iowa,Iowa
4185797936,0,4,4,9,1,0,0,PWSD104,Klas_Horn,克拉斯·霍恩,克拉斯·霍恩,Klas Horn,Klas Horn,Klas Horn,Klas Horn,Klas Horn
3550426864,0,10,2,7,3,0,1,PISB710,Sicilia,西西里,西西里,Sicilia,Sicilia,Sicilia,Sicilia,Sicilia
3764336464,0,6,2,6,2,1,0,PFSB506,Dunkerque_1940,敦刻尔克,敦刻尔克,Dunkerque,Dunkerque,Dunkerque,Dunkerque,Dunkerque
4281251536,0,4,3,2,1,0,0,PJSC013,Kuma_1938,熊,球磨,Kuma,Kuma,Kuma,球磨,Kuma
3436099408,0,9,3,6,3,1,0,PFSC819,BA_Le_Havre,BA 乌塔那匹兹姆,BA Utnapishtim's Ship,BA Utnapishtim's Ship,BA Utnapishtim's Ship,BA Utnapishtim's Ship,BA Utnapishtim's Ship,BA Utnapishtim's Ship
3666819056,0,9,2,1,2,1,0,PASB599,Black_Kearsarge,基尔萨奇 （黑）,奇尔沙治 B,Kearsarge B,Kearsarge B,Kearsarge B,Kearsarge B,Kearsarge B
4265588720,0,8,1,1,1,0,0,PASA028,Yorktown,约克城,约克城,Yorktown,Yorktown,Yorktown,Yorktown,Yorktown
4185831248,0,4,3,6,1,0,0,PFSC104,Duguay_Trouin,迪盖·特鲁安,迪盖-特鲁安,Duguay-Trouin,Duguay-Trouin,Duguay-Trouin,Duguay-Trouin,Duguay-Trouin
4180621136,0,9,2,6,1,0,0,PFSB109,Alsace,阿尔萨斯,阿尔萨斯,Alsace,Alsace,Alsace,Alsace,Alsace
3760076752,0,10,4,4,3,0,1,PBSD510,Druid,德鲁伊,德鲁伊,Druid,Druid,Druid,Druid,Druid
3553540048,0,7,3,4,,1,0,PBSC707,STPatric_Belfast_1959,博因,博因,Bóinn,Bóinn,Bóinn,Bóinn,Bóinn
3530471216,0,9,3,3,4,1,0,PGSC729,Blucher,布吕歇尔,布吕歇尔,Blücher,Blücher,Blücher,Blücher,Blücher
3445536112,0,10,3,11,3,0,1,PUSC810,Black_Brisbane,布里斯班 (黑),布里斯班 B,Brisbane B,Brisbane B,Brisbane B,Brisbane B,Brisbane B
3764369232,0,6,1,6,2,1,0,PFSA506,Bearn,贝阿恩,贝阿恩,Béarn,Béarn,Béarn,Béarn,Béarn
3551474896,0,9,2,8,4,1,0,PZSB709,Taihang,太恒,太行,Taihang,Taihang,Taihang,Taihang,Taihang
4284397328,0,10,3,10,1,0,0,PHSC010,Utrecht,乌得勒支,乌特勒支,Utrecht,Utrecht,Utrecht,Utrecht,Utrecht
3969824208,0,10,3,5,1,0,0,PRSC310,Petropavlovsk,彼得罗巴甫洛夫斯克,彼得罗巴甫洛夫斯克,Petropavlovsk,Petropavlovsk,Petropavlovsk,Petropavlovsk,Петропавловск
3763255024,0,7,3,7,2,1,0,PISC507,Duca_degli_Abruzzi,阿布鲁齐,阿布鲁齐公爵,Abruzzi,Abruzzi,Duca degli Abruzzi,Abruzzi,Abruzzi
3750638896,0,9,4,9,3,1,0,PWSD519,Jager,猎兵,耶格尔,Jäger,Jäger,Jäger,Jäger,Jäger
4277089584,0,7,2,9,,0,0,PWSB017,Chios,希俄斯,希俄斯,Chios,Chios,Chios,Chios,Chios
4258182864,0,2,3,2,1,0,0,PJSC035,Chikuma_1912,獾,筑摩,Chikuma,Chikuma,Chikuma,筑摩,Chikuma
3550426896,0,10,2,10,3,0,1,PHSB710,Willem_de_Eerste,威廉一世,威廉一世,Willem de Eerste,Willem de Eerste,Willem de Eerste,Willem de Eerste,Willem de Eerste
4186879408,0,3,3,13,1,0,0,PSSC103,Navarra,纳瓦拉,纳瓦拉,Navarra,Navarra,Navarra,Navarra,Navarra
3752802000,0,7,2,2,2,1,0,PJSB517,Hyuga,螯,日向,Hyūga,Hyūga,Hyūga,日向,Hyūga
3763320816,1,7,1,1,1,0,1,PASA507,Saipan_1946,塞班,塞班（旧）,Saipan (old),Saipan (old),Saipan (< 23.01.2019),Saipan (old),Saipan (old)
3655251920,0,10,3,4,3,0,1,PBSC610,Gibraltar,直布罗陀,直布罗陀,Gibraltar,Gibraltar,Gibraltar,Gibraltar,Gibraltar
4186912720,0,3,2,4,1,0,0,PBSB103,Bellerophon,柏勒罗丰,柏勒罗丰,Bellerophon,Bellerophon,Bellerophon,Bellerophon,Bellerophon
4181702608,0,8,1,4,1,0,0,PBSA108,Implacable,怨仇,怨仇,Implacable,Implacable,Implacable,Implacable,Implacable
4076746448,0,8,4,2,1,0,0,PJSD208,Kagero,萩,阳炎,Kagerō,Kagerō,Kagerō,陽炎,Kagerō
3656333264,0,9,2,4,3,1,0,PBSB609,Scarlet_Thunder,绯红雷霆,猩红雷霆,S. Thunder,S. Thunder,Scarlet Thunder,S.Thunder,S. Thunder
3762206128,0,8,3,13,2,1,0,PSSC508,Numancia,努曼西亚,努曼西亚,Numancia,Numancia,Numancia,Numancia,Numancia
4184782608,0,5,3,10,1,0,0,PHSC105,Celebes,苏拉威西,西里伯斯,Celebes,Celebes,Celebes,Celebes,Celebes
4076746192,0,8,4,5,1,0,0,PRSD208,Pr_30,火力,火力,Ognevoi,Ognevoi,Ognevoi,Ognevoi,Огневой
3751786192,0,8,1,2,2,1,0,PJSA518,Kaga,鸾,加贺,Kaga,Kaga,Kaga,加賀,Kaga
3730781648,0,8,2,5,1,0,1,PRSB538,V_I_Lenin,列宁,弗拉基米尔·伊里奇·列宁,V. I. Lenin,V. I. Lenin,V. I. Lenin,V. I. Lenin,В. И. Ленин
4187895088,0,2,4,9,1,0,0,PWSD102,Tatra,塔特拉,塔特拉,Tátra,Tátra,Tátra,Tátra,Tátra
3551442640,0,7,3,2,3,1,0,PJSC709,Haguro,ARP犰,ARP 羽黑,ARP Haguro,ARP Haguro,ARP Haguro,ARP 羽黒,ARP Haguro
4288558800,1,7,4,2,1,0,1,PJSD006,Hatsuharu_1945,梅(旧),初春 (old),Hatsuharu (old),Hatsuharu (old),Hatsuharu (< 01.12.2016),初春 (old),Hatsuharu (old)
3741235184,0,8,3,1,2,1,0,PASC528,Congress,国会,国会,Congress,Congress,Congress,Congress,Congress
3730814960,0,8,1,1,2,1,0,PASA538,Hornet,大黄蜂,大黄蜂,Hornet,Hornet,Hornet,Hornet,Hornet
3549869840,0,10,5,10,,0,1,PHSS710,Tonijn,金枪鱼,金枪鱼,Tonijn,Tonijn,Tonijn,Tonijn,Tonijn
4182718288,0,7,2,6,1,0,0,PFSB107,Lyon,里昂,里昂,Lyon,Lyon,Lyon,Lyon,Lyon
4178457808,0,11,4,8,2,0,0,PZSD111,Kunming,春安,昆明,Kunming,Kunming,Kunming,Kunming,Kunming
3540956624,0,9,3,5,3,1,0,PRSC719,Kozma_Minin,库兹马·米宁,库兹马·米宁,Kozma Minin,Kozma Minin,Kozma Minin,Kozma Minin,Козьма Минин
4183733680,0,6,3,13,1,0,0,PSSC106,Baleares,巴利阿里,巴利阿里,Baleares,Baleares,Baleares,Baleares,Baleares
3667867632,0,8,2,1,3,1,0,PASB598,Black_Massachusetts,马萨诸塞 (黑),马萨诸塞 B,Massachusetts B,Massachusetts B,Massachusetts B,Massachusetts B,Massachusetts B
3754866128,0,5,3,5,3,1,0,PRSC515,Mikoyan,米高扬,米高扬,Mikoyan,Mikoyan,Mikoyan,Mikoyan,Микоян
4178458064,0,11,4,5,2,0,0,PRSD111,Zorky,敏锐,佐尔基,Zorkiy,Zorkiy,Zorkiy,Zorkiy,Зоркий
3765384656,0,5,2,5,2,1,0,PRSB505,Oktyabrskaya_Revolutsiya,十月革命,十月革命,Okt. Revolutsiya,Okt. Revolutsiya,Oktyabrskaya Revolutsiya,Okt. Revolutsiya,Окт. революция
3760142064,0,10,2,7,3,0,1,PISB510,Ruggiero_di_Lauria,鲁杰罗·迪·劳里亚,鲁杰罗·迪·劳里亚,R. Lauria,R. Lauria,Ruggiero di Lauria,R. Lauria,R. Lauria
4279186736,0,5,2,9,,0,0,PWSB015,Tegetthoff,特格特霍夫,特格特霍夫,Tegetthoff,Tegetthoff,Tegetthoff,Tegetthoff,Tegetthoff
4188976880,0,1,3,7,1,0,0,PISC101,Eritrea,厄立特里亚,厄立特里亚,Eritrea,Eritrea,Eritrea,Eritrea,Eritrea
3743365072,0,6,2,4,3,1,0,PBSB526,Repulse,反击,反击,Repulse,Repulse,Repulse,Repulse,Repulse
4178491376,0,11,3,1,2,0,0,PASC111,Annapolis,安纳波利斯,安纳波利斯,Annapolis,Annapolis,Annapolis,Annapolis,Annapolis
3435083760,0,10,2,1,3,0,1,PASB820,BA_Montana,BA 蒙大拿,BA 蒙大拿,BA Montana,BA Montana,BA Montana,BA Montana,BA Montana
3751720144,0,8,3,8,3,1,0,PZSC518,Martel_Wukong,悟空,悟空,Wukong,Wukong,Wukong,Wukong,Wukong
4179539152,0,10,3,8,1,0,0,PZSC110,Jinan,临海,济南,濟南,Jinan,Jinan,Jinan,Jinan
3768497968,0,2,3,3,2,1,0,PGSC502,Emden_1908,埃姆登,埃姆登,Emden,Emden,Emden,Emden,Emden
3763287856,0,7,2,3,2,1,0,PGSB507,Scharnhorst,沙恩霍斯特,沙恩霍斯特,Scharnhorst,Scharnhorst,Scharnhorst,Scharnhorst,Scharnhorst
4078876368,0,6,3,2,1,0,0,PJSC206,Gokase,麂,五濑,Gokase,Gokase,Gokase,五ヶ瀬,Gokase
3543054064,0,7,3,7,,1,0,PISC717,Fiume,阜姆,阜姆,Fiume,Fiume,Fiume,Fiume,Fiume
3759585264,0,10,5,1,3,0,1,PASS510,Gato,小鲨鱼,猫鲨,Gato,Gato,Gato,Gato,Gato
4186879760,0,3,3,10,1,0,0,PHSC103,Java,爪哇,爪哇,Java,Java,Java,Java,Java
3740153648,0,9,4,3,4,1,0,PGSD529,ZF_6,ZF-6,ZF-6,ZF-6,ZF-6,ZF-6,ZF-6,ZF-6
4078843344,0,6,4,5,1,0,0,PRSD206,Pr_7,愤怒,愤怒,Gnevny,Gnevny,Gnevny,Gnevny,Гневный
4074682352,0,10,3,1,1,0,0,PASC210,Worcester,伍斯特,伍斯特,Worcester,Worcester,Worcester,Worcester,Worcester
4290655952,0,5,4,2,1,0,0,PJSD004,Minekadze_1920,樱,峰风,Minekaze,Minekaze,Minekaze,峯風,Minekaze
3345921744,0,5,3,2,,1,0,PJSC905,East_Furutaka_1926,沙漠猎鹰,沙漠猎鹰,Desert Falcon,Desert Falcon,Desert Falcon,Desert Falcon,Desert Falcon
3542005744,0,8,3,1,3,1,0,PASC718,AZUR_Montpelier,AL 蒙彼利埃,AL 蒙彼利埃,AL Montpelier,AL Montpelier,AL Montpelier,AL Montpelier,AL Montpelier
4183766992,0,6,2,4,1,0,0,PBSB106,Queen_Elizabeth,伊丽莎白女王,伊丽莎白女王,Queen Elizabeth,Queen Elizabeth,Queen Elizabeth,Queen Elizabeth,Queen Elizabeth
4184815440,0,5,2,6,1,0,0,PFSB105,Bretagne,布列塔尼,布列塔尼,Bretagne,Bretagne,Bretagne,Bretagne,Bretagne
3765385200,0,5,2,1,3,1,0,PASB505,Oklahoma,俄克拉荷马,俄克拉荷马,Oklahoma,Oklahoma,Oklahoma,Oklahoma,Oklahoma
3764271056,0,6,4,4,2,1,0,PBSD506,Gallant,勇敢,勇敢,Gallant,Gallant,Gallant,Gallant,Gallant
3740218576,0,9,2,8,2,1,0,PZSB529,Sun_Yat_Sen,载之,载之,Sun Yat-Sen,Sun Yat-Sen,Sun Yat-Sen,Sun Yat-Sen,Sun Yat-Sen
3767448784,0,3,3,8,3,1,0,PZSC503,Ning_Hai,宁海,宁海,寧海,Ning Hai,Ning Hai,Ning Hai,Ning Hai
4180588272,0,9,3,7,1,0,0,PISC109,Brindisi,布林迪西,布林迪西,Brindisi,Brindisi,Brindisi,Brindisi,Brindisi
3762205904,0,8,3,8,2,1,0,PZSC508,Irian,伊里安,伊里安,Irian,Irian,Irian,Irian,Irian
3550394128,0,10,3,10,3,0,1,PHSC710,Prins_Van_Oranje,奥兰治亲王,奥兰治亲王,Prins van Oranje,Prins van Oranje,Prins van Oranje,Prins van Oranje,Prins van Oranje
3740219088,0,9,2,2,2,1,0,PJSB529,Iwami,鲯,石见,Iwami,Iwami,Iwami,石見,Iwami
4292785968,0,2,3,3,1,0,0,PGSC002,Drezden_1908,德累斯顿,德累斯顿,Dresden,Dresden,Dresden,Dresden,Dresden
4180555216,1,7,4,5,1,0,1,PRSD109,Pr_48_Kiev,基辅 (OLD),基辅 (OLD),Kiev (OLD),Kiev (OLD),Kiev (< 06.03.2017),Kiev (OLD),Киев (OLD)
3437147600,0,8,3,5,3,1,0,PRSC818,Cyber_Dmitry_Pozharsky,赛博朋克,赛博朋克,Kiberpankov,Kiberpankov,Kiberpankov,Kiberpankov,Киберпанков
4180555056,0,9,4,9,1,0,0,PWSD109,Ostergotland,东约特兰,东约特兰,Östergötland,Östergötland,Östergötland,Östergötland,Östergötland
4282267344,0,10,4,2,1,0,0,PJSD012,Shimakaze_1943,芒,岛风,Shimakaze,Shimakaze,Shimakaze,島風,Shimakaze
4075697872,0,9,4,2,1,0,0,PJSD209,Yugumo,榎,夕云,Yūgumo,Yūgumo,Yūgumo,夕雲,Yūgumo
3762239280,0,8,2,3,4,1,0,PGSB508,Odin,奥丁,奥丁,Odin,Odin,Odin,Odin,Odin
4252907504,0,10,4,1,1,0,0,PASD040,Burrows,布洛士,布洛士,Burrows,Burrows,Burrows,Burrows,Burrows
4180588528,0,9,3,1,1,0,0,PASC109,Buffalo,水牛城,水牛城,Buffalo,Buffalo,Buffalo,Buffalo,Buffalo
3553572560,0,5,2,2,3,1,0,PJSB707,Haruna,ARP鲮,ARP 榛名,ARP Haruna,ARP Haruna,ARP Haruna,ARP 榛名,ARP Haruna
4288559088,0,7,4,1,1,0,0,PASD006,Mahan_1936,马汉,马汉,Mahan,Mahan,Mahan,Mahan,Mahan
3762272048,1,8,1,3,1,0,1,PGSA508,Graf_Zeppelin,齐柏林伯爵,齐柏林伯爵（旧）,Graf Zeppelin (old),Graf Zeppelin (old),Graf Zeppelin (< 23.01.2019),Graf Zeppelin (old),Graf Zeppelin (old)
3721344976,0,7,2,4,3,1,0,PBSB547,Renown_1944,声望 '44,声望 44,Renown '44,Renown '44,Renown '44,Renown '44,Renown '44
3762271440,0,8,1,8,3,1,0,PZSA508,Saipan_Sanzang,三藏,三藏,Sanzang,Sanzang,Sanzang,Sanzang,Sanzang
3667801296,0,8,4,8,2,1,0,PZSD598,Black_LoYang,雒安 (黑),洛阳 B,洛陽 B,Loyang B,Loyang B,Loyang B,Loyang B
4188976912,0,1,3,10,1,0,0,PHSC101,Van_Kinsbergen,范·金斯伯根,范·金斯伯根,Van Kinsbergen,Van Kinsbergen,Van Kinsbergen,Van Kinsbergen,Van Kinsbergen
3768497488,0,2,3,12,3,1,0,PVSC502,Almirante_Abreu,阿布瑞尤海军上将,阿布瑞尤海军上将,Alm. Abreu,Alm. Abreu,Almirante Abreu,Alm. Abreu,Alm. Abreu
3543086896,0,7,2,3,2,1,0,PGSB717,Scharnhorst_1943,沙恩霍斯特 '43,沙恩霍斯特43,Scharnhorst '43,Scharnhorst '43,Scharnhorst '43,Scharnhorst '43,Scharnhorst '43
